1285,1295,1285,1289,1167700,1289
1201,1295,1194,1270,1927900,1270
1225,1241,1109,1174,3108200,1174
1195,1225,1150,1218,2685100,1218
1186,1220,1155,1195,3072700,1195
1115,1213,1087,1181,2719000,1181
1095,1173,1083,1120,2988700,1120
1189,1189,1047,1095,2701400,1095
1217,1225,1194,1195,834900,1195
1191,1217,1182,1209,1212700,1209
1142,1212.88,1119,1188,2003600,1177.994
1204,1222.36,1133,1140,1849900,1130.398
1243,1267,1191,1202,1976900,1191.876
1272,1275.6,1189,1245,2443500,1234.514
1269,1293,1239,1281,1649900,1270.21
1379,1390,1263.5,1268,2308300,1257.32
1319,1394,1319,1375,1885900,1363.419
1344,1345,1305,1328,1380700,1316.815
1281,1355.97,1249,1351,1804800,1339.621
1507,1508,1236,1277,3533400,1266.244
1382,1512,1378,1504,1604100,1491.332
1369,1382.27,1309,1360,1496600,1348.545
1372,1383,1320,1375,1844300,1363.419
1378,1464,1363,1378,2271400,1366.393
1353,1419,1351,1376,1332400,1364.41
1411,1411,1323,1343,1959100,1331.688
1362,1411,1312,1411,3414700,1399.115
1501,1504,1390,1403,1586300,1391.183
1612,1615.24,1468,1490,1714300,1477.45
1605,1622,1581,1608,1087300,1594.456
1533,1613,1515,1609,1419000,1595.448
1594,1608,1538,1540,1133000,1527.029
1608,1629,1556,1595,1833800,1581.566
1538,1598,1506,1592,1548800,1578.591
1588,1606,1548,1554,1209500,1540.911
1665,1683,1627,1629,1352500,1589.39
1651,1663,1599,1646,1587600,1605.977
1667,1694.63,1623,1660,1264900,1619.636
1697,1716,1651,1662,1333400,1621.588
1709,1732,1690,1695,1393600,1653.785
1765,1822,1683,1709,2407100,1667.445
1775,1786,1746,1773,1408100,1729.889
1724,1786,1685,1780,1199500,1736.719
1805,1814,1700,1724,1208900,1682.08
1801,1836,1778,1796,1070400,1752.329
1805,1848,1759,1794,1949200,1750.378
1715,1825,1706,1806,1917600,1762.086
1787,1805,1708,1715,1216400,1673.299
1861,1865,1766,1767,1215800,1724.035
1850,1900,1843,1876,1199900,1830.384
1879,1886,1816,1844,1010400,1799.162
1867,1904,1817,1887,1016800,1841.117
1915,1929,1859,1872,1149700,1826.481
1864,1913,1841,1908,978900,1861.606
1797,1897,1761,1861,1434000,1815.749
1738,1806,1729,1797,1357800,1753.305
1769,1790,1727.5,1729,1498900,1686.958
1657,1775.72,1646,1775,1269700,1731.84
1657,1686,1613,1658,1643800,1617.685
1615,1663,1585,1647,1053700,1606.952
1641,1653,1620,1624,465700,1584.512
1628,1666,1623,1655,1148000,1605.294
1576,1650,1557,1621,1702200,1572.315
1673,1685,1581,1583,1156000,1535.456
1642,1687,1610,1678,1150200,1627.603
1620,1653,1602,1650,961400,1600.444
1543,1623,1541,1622,1160500,1573.285
1520,1562,1490,1558,1458300,1511.207
1528,1528,1475,1519,1295700,1473.378
1506,1540,1473,1531,1361700,1485.018
1432,1500,1423,1495,1373800,1450.099
1466,1482,1388,1433,2648300,1389.961
1464,1509,1434,1477,1811500,1432.64
1511,1526,1429,1464,1915300,1420.03
1506,1531,1484,1518,1580200,1472.408
1536,1541,1506,1508,1541300,1462.709
1493,1538,1490,1537,1654800,1490.838
1417,1501.24,1417,1492,1552300,1447.189
1429,1444,1413,1421,1453500,1378.322
1466,1483,1427,1429,1140700,1386.082
1442,1473,1440,1459,995700,1415.18
